id;nombre;nombreGenerico;fraccion;unidadFraccion;vence;control;antibiotico;pos;facturable;stockMinimo;stockMaximo;maxOrdenar;estabilidad;invFarmacia;invAlmacen;enfermeria;terapia;nutricion;cantidad;cums;regSanitario;altoCosto;vrCompra;vrUltimaCompra;codigoAtc;infusion;tipoAdministracion;regulado;vaorRegulado;observaciones;sispro;oncologico;ortesis;epiHigiene;controlStock;AnatoPos;magistralControl;genericoPos;fechaRegistro;estadoReg;concentracion_id;concepto_id;grupo_id;subGrupo_id;tipoSuministro_id;unidadMedida_id;viaAdministracion_id;principioActivo_id;descripcionComercial;fechaExpedicion;fechaVencimiento;registroSanitario;ripsCums_id;ripsDci_id;ripsFormaFarmaceutica_id;ripsTipoMedicamento_id;ripsUnidadDispensa_id;ripsUnidadMedida_id;tipoHonorario_id;cantidadUvr;ripsUnidadUpr_id;requiereAutorizacion
17709;IMIGRAN TABLETAS 50 MG.;IMIGRAN TABLETAS 50 MG.;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;14272-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 4 TABLETAS EN BLISTER POR 2 TABLETAS.;10/23/2024;10/23/2024;INVIMA 2007M-006482 R1;2;1;1;1;1;1;1;0;1;N
17710;DIAMELOX SUSPENSION 250MG;DIAMELOX SUSPENSION 250MG;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;1983228-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;FRASCIO DE VIDRIO AMBAR POR 60 ML;10/23/2024;10/23/2024;INVIMA M-013454;2;1;1;1;1;1;1;0;1;N
17711;HELMINZOL SUSPENSION;HELMINZOL SUSPENSION;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;1983231-4;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA PLEGADIZA CON 12 FRASCOS X 20 ML;10/23/2024;10/23/2024;INVIMA 2009 M-010832-R2;2;1;1;1;1;1;1;0;1;N
17712;ACETAMINOFEN JARABE;ACETAMINOFEN JARABE;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19924770-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;FRASCO POR 60 ML;10/23/2024;10/23/2024;INVIMA 2001M-0000725;2;1;1;1;1;1;1;0;1;N
17713;SURTEVIT JARABE;SURTEVIT JARABE;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;1984149-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;FRASCO DE VIDRIO POR 240 ML EN CAJA INDIVIDUAL;10/23/2024;10/23/2024;INVIMA M-006779;2;1;1;1;1;1;1;0;1;N
17714;GINKGO BILOBA;GINKGO BILOBA;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19900378-6;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;BLISTER DE PVCALUMINIO 50 TABLETAS (COMPRIMIDOS ) EN CAJA DE CARTON;10/23/2024;10/23/2024;INVIMA M-012508;2;1;1;1;1;1;1;0;1;N
17715;SONAX  GRAGEAS;SONAX  GRAGEAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19926718-6;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 24 GRAGEAS EN BLISTER ALPVDC.;10/23/2024;10/23/2024;INVIMA 2012M-0001022-R1;2;1;1;1;1;1;1;0;1;N
17716;BUPIRIDOL;BUPIRIDOL;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;191956779-3;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA X 30TABLETAS EN BLISTER PVCALUMINIO.;10/23/2024;10/23/2024;INVIMA 2006M-0005579;2;1;1;1;1;1;1;0;1;N
17717;CELEBREX 100 MG;CELEBREX 100 MG;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19900841-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;BLISTER PVC TRANSPARENTE Y OPACO (10 ML)ALUMINIO.;10/23/2024;10/23/2024;INVIMA M-012689;2;1;1;1;1;1;1;0;1;N
17718;FLURINEX 750 MG;FLURINEX 750 MG;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;1919584831-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"FRASCO PEAD AMBAR X  120 ML,  CON CAJA PLEGADIZA";10/23/2024;10/23/2024;INVIMA 2006M-0005654;2;1;1;1;1;1;1;0;1;N
17719;SANAFITIL UNGUENTO;SANAFITIL UNGUENTO;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;1980600-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;TUBO COLAPSIBLE POR 28G;10/23/2024;10/23/2024;INVIMA M-14559;2;1;1;1;1;1;1;0;1;N
17720;SEPTOPAL MINICADENA;SEPTOPAL MINICADENA;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;1980724-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA CON 1 BOLSAS DE 10 PERLAS;10/23/2024;10/23/2024;INVIMA M-8771 R-1;2;1;1;1;1;1;1;0;1;N
17721;ACTUKAS;ACTUKAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927508-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;FRASCO DE VIDRIO COLOR AMBAR POR 60 ML;10/23/2024;10/23/2024;INVIMA 2002M-0001171;2;1;1;1;1;1;1;0;1;N
17722;COBALTRON;COBALTRON;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927756-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;FRASCO DE VIDRIO uMBAR CON 120 ML;10/23/2024;10/23/2024;INVIMA 2002M-0001245;2;1;1;1;1;1;1;0;1;N
17723;HEPA- MERZ GRANULADO;HEPA- MERZ GRANULADO;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19900270-6;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA DE CARTON POR 20 SOBRES DE 5 g CU.;10/23/2024;10/23/2024;INVIMA 2020M-13711-R2;2;1;1;1;1;1;1;0;1;N
17724;HEPA- MERZ GRANULADO;HEPA- MERZ GRANULADO;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19900270-9;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA DE CARTON POR 60 SOBRES DE 5 g CU.;10/23/2024;10/23/2024;INVIMA 2020M-13711-R2;2;1;1;1;1;1;1;0;1;N
17725;DOLOFEN FORTE;DOLOFEN FORTE;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19901027-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 8 TABLETAS  EN BLISTER DE PVCALUMINIO;10/23/2024;10/23/2024;INVIMA 2023M-013377-R3;2;1;1;1;1;1;1;0;1;N
17726;DYNASTAT 20 MG;DYNASTAT 20 MG;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927885-5;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 30 VIALES.;10/23/2024;10/23/2024;INVIMA 2002M-0001442;2;1;1;1;1;1;1;0;1;N
17727;DYNASTAT 20 MG;DYNASTAT 20 MG;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19927885-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 2 VIALES.;10/23/2024;10/23/2024;INVIMA 2002M-0001442;2;1;1;1;1;1;1;0;1;N
17728;AMPICILINA INYECTABLE X 500 MG;AMPICILINA INYECTABLE X 500 MG;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;1984322-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 10 FRASCOS VIALES. VIAL POR 500 MG;10/23/2024;10/23/2024;INVIMA 2006 M-007220 R-2;2;1;1;1;1;1;1;0;1;N
17729;OMEPRAZOL;OMEPRAZOL;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;1985066-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;BLISTER POR 10 CAPSULAS;10/23/2024;10/23/2024;INVIMA M-005213;2;1;1;1;1;1;1;0;1;N
17730;CALCIFORTE D;CALCIFORTE D;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;1982539-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 50 TABLETAS EN BLISTER (PVC Y ALUMINIO POR 10 TABLETAS);10/23/2024;10/23/2024;INVIMA M-013151;2;1;1;1;1;1;1;0;1;N
17731;SOLUCION DP PISA 2.5%;SOLUCION DP PISA 2.5%;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19930292-5;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;DOBLE VIA: 500 ML.;10/23/2024;10/23/2024;INVIMA 2002M-0001888;2;1;1;1;1;1;1;0;1;N
17732;MULTIVIT GESTANTES;MULTIVIT GESTANTES;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19904842-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA X 50 CAPSULAS BLANDAS BLISTER X 10 CAPSULAS;10/23/2024;10/23/2024;INVIMA M-13845;2;1;1;1;1;1;1;0;1;N
17733;LORACOL;LORACOL;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19930544-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 10 TABLETAS EN BLISTER ALUMINIOPVC.;10/23/2024;10/23/2024;INVIMA 2002M-0001701;2;1;1;1;1;1;1;0;1;N
17734;EROXIM;EROXIM;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19904833-4;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 6 TABLETAS EN BLISTER PVC INCOLOROALUMINIO POR 1 TABLETA.;10/23/2024;10/23/2024;INVIMA 2010 M-014175 R1;2;1;1;1;1;1;1;0;1;N
17735;FLUIFORT JARABE;FLUIFORT JARABE;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19930894-4;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;FRASCO PET POR 240 ML;10/23/2024;10/23/2024;INVIMA 2012M-0001755-R1;2;1;1;1;1;1;1;0;1;N
17736;WARFARINA SODICA TABLETAS;WARFARINA SODICA TABLETAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;1983117-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 50 TABLETAS EN BLISTER PVCALUMINIO POR 50 TABLETAS;10/23/2024;10/23/2024;INVIMA M-13657;2;1;1;1;1;1;1;0;1;N
17737;ATORLIP 10 MG;ATORLIP 10 MG;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19904879-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;MUESTRA MeDICA CAJA POR 2 TABLETAS.;10/23/2024;10/23/2024;INVIMA 2020M-14044-R2;2;1;1;1;1;1;1;0;1;N
17738;SUERO ORAL 75;SUERO ORAL 75;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19931275-5;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;FRASCO POLIPROPILENO POR 400ML.;10/23/2024;10/23/2024;INVIMA 2002M-0001863;2;1;1;1;1;1;1;0;1;N
17739;FLUNITEC AEROSOL DOSIFICADOR;FLUNITEC AEROSOL DOSIFICADOR;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;1984741-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"RECIPIENTE METALICO QUE CONTIENE 11, 4 G DE SUSPENSION";10/23/2024;10/23/2024;INVIMA M-002870;2;1;1;1;1;1;1;0;1;N
17740;RHINOCORT (R) AQUA 64 MCGDOSIS;RHINOCORT (R) AQUA 64 MCGDOSIS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19900471-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;MUESTRA MeDICA : CAJA CON UN FRASCO X 120 DOSIS;10/23/2024;10/23/2024;INVIMA M-012919;2;1;1;1;1;1;1;0;1;N
17741;APRIX-F TABLETAS;APRIX-F TABLETAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19931776-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA PVP X 10 TABLETAS;10/23/2024;10/23/2024;INVIMA 2021M-0001889-R2;2;1;1;1;1;1;1;0;1;N
17742;DINACOPRIN INYECTABLE;DINACOPRIN INYECTABLE;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;1983090-6;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 50 AMPOLLETAS  DE VIDRIO TIPO I POR 3 ML;10/23/2024;10/23/2024;M-012000;2;1;1;1;1;1;1;0;1;N
17743;INVITA TABLETAS 2MG;INVITA TABLETAS 2MG;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19932864-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 1 TABLETA;10/23/2024;10/23/2024;INVIMA 2002M-0002039;2;1;1;1;1;1;1;0;1;N
17744;ZOCOR 20 MG;ZOCOR 20 MG;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19919670-8;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;BLISTER PVCPEPVDCA X 30 TABLETAS.;10/23/2024;10/23/2024;INVIMA 2018M-0000372-R2;2;1;1;1;1;1;1;0;1;N
17745;K-TROL.;K-TROL.;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19388-3;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;BOLSA DE 100 ML;10/23/2024;10/23/2024;INVIMA 2006M-005606-R2;2;1;1;1;1;1;1;0;1;N
17746;KETEK  400 MG;KETEK  400 MG;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19924516-4;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 20 TALBETAS EN BLISTER X 10.;10/23/2024;10/23/2024;INVIMA 2001M-0000765;2;1;1;1;1;1;1;0;1;N
17747;AMOXICILINA POLVO PARA SUSPENSIoN 500 MG  5 ML.;AMOXICILINA POLVO PARA SUSPENSIoN 500 MG  5 ML.;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;11492-4;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA CON UN FRASCO DE PET AMBAR CON TAPA PLASTICA  EN PP HOMOPOLIMERO  PROPILICO  COLOR BLANCO  CON LINER AZUL  DE POLVO PARA RE;10/23/2024;10/23/2024;INVIMA 2017M-004374-R2;2;1;1;1;1;1;1;0;1;N
17748;ALERCET JARABE;ALERCET JARABE;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;4;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA CON UN FRASCO PET (POLIETILEN TEREFTALATO) AMBAR POR 30 ML CONSIN DATOTAPA BLANCA DE POLIPROPILENO 28.1 MM CONSIN DATOLINER DE E.V.A. (ETINIL- VINIL- ACETATO)SIN DATO AZUL YSIN DATOCUCHARA DOSIFICADORA.;10/23/2024;10/23/2024;INVIMA 2021M-002103-R3;2;1;1;1;1;1;1;0;1;N
17749;ROACCUTAN CAPSULAS X 20 MG;ROACCUTAN CAPSULAS X 20 MG;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;103797-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 20 CAPSULAS EN BLISTER DE ALUMINIO  ALUMINIO.;10/23/2024;10/23/2024;INVIMA 2017M-008120-R3;2;1;1;1;1;1;1;0;1;N
17750;ALERCET JARABE;ALERCET JARABE;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;4;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;MUESTRA MEDICA CAJA CON UN FRASCO PET (POLIETILEN TEREFTALATO) AMBAR POR 30 ML CON TAPA BLANCA DE POLIPROPILENO 28.1 MM CON LINER DE E.V.A. (ETINIL- VINIL- ACETATO) AZUL Y CUCHARA DOSIFICADORA.;10/23/2024;10/23/2024;INVIMA 2021M-002103-R3;2;1;1;1;1;1;1;0;1;N
17751;VALCOTE  500 MG TABLETAS DE LIBERACION RETARDADA;VALCOTE  500 MG TABLETAS DE LIBERACION RETARDADA;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;104739-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA CON FRASCO POR 30 TABLETAS CUBIERTAS;10/23/2024;10/23/2024;INVIMA 2016M-007660-R3;2;1;1;1;1;1;1;0;1;N
17752;NORIC TABLETAS;NORIC TABLETAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;106407-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;ESTUCHE DE CARTON X 30TABLETAS EN BLISTER X 10TAB;10/23/2024;10/23/2024;M-007339;2;1;1;1;1;1;1;0;1;N
17753;KETOPROFENO SUPOSITORIOS 100 MG;KETOPROFENO SUPOSITORIOS 100 MG;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;11698-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 10 SUPOSITORIOS EN FOIL DE ALUMINIO;10/23/2024;10/23/2024;INVIMA M-005483;2;1;1;1;1;1;1;0;1;N
17754;ALCOHOL ANTISEPTICO;ALCOHOL ANTISEPTICO;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19605-5;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;FRASCO POR 400 ML..;10/23/2024;10/23/2024;INVIMA M-005954-R1;2;1;1;1;1;1;1;0;1;N
17755;ALCOHOL ANTISEPTICO;ALCOHOL ANTISEPTICO;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19605-8;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;FRASCO POR 720 ML..;10/23/2024;10/23/2024;INVIMA M-005954-R1;2;1;1;1;1;1;1;0;1;N
17756;INDERM SOLUCION;INDERM SOLUCION;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;106653-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;FRASCO AMBAR CON CUENTA GOTAS DE POLIETILENO POR 50 ML.;10/23/2024;10/23/2024;INVIMA M-007339;2;1;1;1;1;1;1;0;1;N
17757;ALERCET JARABE;ALERCET JARABE;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;4;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA CON UN FRASCO PET (POLIETILEN TEREFTALATO) AMBAR POR 120 ML CONSIN DATOTAPA BLANCA DE POLIPROPILENO 28.1 MM CONSIN DATOLINER DE E.V.A. (ETINIL- VINIL- ACETATO)SIN DATO AZULSIN DATOY JERINGA.;10/23/2024;10/23/2024;INVIMA 2021M-002103-R3;2;1;1;1;1;1;1;0;1;N
17758;VENOFER INYECTABLE.;VENOFER INYECTABLE.;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;13358-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"MUESTRA MeDICA DE AMPOLLA DE VIDRIO TIPO I, INCOLORA DE 5 ML., EN CAJA POR 1 AMPOLLA.";10/23/2024;10/23/2024;INVIMA 2018M-006989-R2;2;1;1;1;1;1;1;0;1;N
17759;CODEIDOL;CODEIDOL;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19491-5;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA DE CARTON POR 100 TABLETAS EN BLISTER PVCALUMINIO POR 10 TABLETAS CADA BLISTER;10/23/2024;10/23/2024;INVIMA M-006234;2;1;1;1;1;1;1;0;1;N
17760;CAPTOPREN TABLETAS 50 MG;CAPTOPREN TABLETAS 50 MG;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;10123-3;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;BLISTER PVC  ALUMINIO POR 10 TABLETAS EN CAJA POR 300 TABLETAS;10/23/2024;10/23/2024;INVIMA 2005 M-002543-R1;2;1;1;1;1;1;1;0;1;N
17761;ORAVAX (CLORPROMAZINA ITALMEX 25 MG);ORAVAX (CLORPROMAZINA ITALMEX 25 MG);0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;10327-3;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 20 TABLETAS.;10/23/2024;10/23/2024;INVIMA M-006288;2;1;1;1;1;1;1;0;1;N
17762;NIFEPIDINO 10 MG;NIFEPIDINO 10 MG;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;104948-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA X 100 CAPSULAS EN BLISTER DE ALUMINIOPVC;10/23/2024;10/23/2024;INVIMA M-005831;2;1;1;1;1;1;1;0;1;N
17763;TRAMAL 100 SOLUCIoN PARA INYECCIoN.;TRAMAL 100 SOLUCIoN PARA INYECCIoN.;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19510-5;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;MUESTRA MEDICA: CAJA POR 1 AMPOLLA DE VIDRIO TIPO I INCOLORO POR 2 ML;10/23/2024;10/23/2024;INVIMA 2015M-007194-R3;2;1;1;1;1;1;1;0;1;N
17764;ALCOHOL ANTISePTICO MARICEL;ALCOHOL ANTISePTICO MARICEL;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19541-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;FRASCO PVC CON TAPA BLANCA EN POLIPROPILENO POR 360 ML.;10/23/2024;10/23/2024;INVIMA 2005M-008295-R2;2;1;1;1;1;1;1;0;1;N
17765;POMADA GALO;POMADA GALO;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;1983172-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;POTE PLASTICO POR 30 G Y TUBO COLAPSIBLE POR 30G;10/23/2024;10/23/2024;INVIMA M-006884;2;1;1;1;1;1;1;0;1;N
17766;EPAXAL INYECTABLE;EPAXAL INYECTABLE;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;13838-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"CAJA X 50 AMPOLLA CON 0,5 ML.";10/23/2024;10/23/2024;INVIMA 2008 M- 010758 R1;2;1;1;1;1;1;1;0;1;N
17767;AMEROXICAM 20 MG INYECTABLE;AMEROXICAM 20 MG INYECTABLE;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;13852-3;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA CON 10 AMPOLLAS DE VIDRIO TIPO I POR 1ML;10/23/2024;10/23/2024;INVIMA M-006894;2;1;1;1;1;1;1;0;1;N
